user_id;affiliate_id;register_date
889083;1139;29/05/2022
889091;1479;25/06/2022
889096;1119;28/10/2022
889256;1158;07/04/2022
889299;1957;07/01/2022
889351;1407;29/05/2022
889423;1304;06/08/2022
889520;1134;30/06/2022
889568;1032;06/01/2022
889576;1128;21/01/2022
889619;1376;13/11/2022
889631;1469;03/08/2022
889647;1340;03/11/2022
889674;1367;03/02/2022
889679;1468;06/09/2022
889727;1569;29/11/2022
889772;1229;30/07/2022
889797;1585;29/06/2022
889864;1603;08/10/2022
889879;1295;10/10/2022
889961;1700;18/02/2022
889975;1659;08/11/2022
889990;1719;10/05/2022
889995;1011;28/03/2022
890056;1252;05/12/2022
890059;1661;13/06/2022
890082;1530;28/10/2022
890140;1600;08/05/2022
890144;1593;04/05/2022
890190;1188;16/10/2022
890207;1989;19/01/2022
890219;1782;27/11/2022
890238;1265;25/03/2022
890244;1763;13/02/2022
890300;1124;27/02/2022
890310;1891;24/05/2022
890334;1967;16/02/2022
890356;1700;06/08/2022
890376;1121;26/11/2022
890479;1064;12/07/2022
890494;1878;04/12/2022
890499;1773;16/04/2022
890520;1079;29/06/2022
890522;1067;13/03/2022
890527;1359;18/02/2022
890554;1528;13/03/2022
890584;1057;16/10/2022
890616;1928;04/01/2022
890625;1889;12/05/2022
890643;1171;21/11/2022
890695;1422;28/11/2022
890747;1610;27/08/2022
890763;1705;14/08/2022
890788;1666;25/05/2022
890808;1730;23/06/2022
890836;1246;12/09/2022
890851;1578;05/03/2022
890878;1934;24/09/2022
890879;1633;19/09/2022
890930;1020;17/11/2022
890963;1217;16/03/2022
890967;1333;26/09/2022
890983;1307;14/10/2022
891015;1310;02/02/2022
891023;1239;10/11/2022
891063;1210;29/11/2022
891079;1799;04/03/2022
891095;1181;14/09/2022
891142;1072;06/11/2022
891153;1035;26/03/2022
891173;1688;30/03/2022
891192;1557;09/09/2022
891259;1143;18/08/2022
891269;1565;19/02/2022
891318;1417;21/03/2022
891346;1174;14/04/2022
891365;1849;06/03/2022
891372;1262;27/09/2022
891376;1740;19/01/2022
891406;1765;01/04/2022
891427;1511;24/06/2022
891466;1029;17/03/2022
891543;1293;16/02/2022
891615;1921;02/11/2022
891636;1093;16/02/2022
891656;1032;25/02/2022
891699;1391;21/04/2022
891727;1451;07/05/2022
891752;1507;06/04/2022
891862;1342;21/05/2022
891934;1785;20/07/2022
891950;1145;11/03/2022
892028;1047;08/03/2022
892093;1472;02/02/2022
892201;1719;23/06/2022
892249;1933;31/07/2022
892337;1256;30/08/2022
892365;1747;10/04/2022
892448;1826;03/08/2022
892450;1956;23/06/2022
892508;1553;23/11/2022
892566;1562;30/05/2022
892616;1228;04/01/2022
892676;1086;30/01/2022
892683;1505;30/07/2022
892776;1342;27/03/2022
892779;1429;22/08/2022
892810;1626;19/02/2022
892886;1400;23/07/2022
892900;1434;15/08/2022
892922;1234;17/10/2022
892969;1458;24/05/2022
892996;1283;10/11/2022
893137;1789;17/09/2022
893250;1079;18/11/2022
893268;1492;05/01/2022
893283;1698;19/07/2022
893329;1361;07/09/2022
893347;1732;05/02/2022
893425;1422;27/10/2022
893440;1273;05/01/2022
893468;1672;13/02/2022
893515;1960;24/02/2022
893521;1174;27/02/2022
893620;1110;01/03/2022
893628;1141;23/01/2022
893631;1432;27/11/2022
893741;1673;10/10/2022
893754;1911;18/10/2022
893755;1767;05/01/2022
893884;1277;13/01/2022
893903;1293;02/10/2022
893977;1727;04/02/2022
893980;1786;24/10/2022
893997;1804;08/09/2022
894026;1795;27/06/2022
894040;1166;02/12/2022
894045;1480;30/07/2022
894052;1890;02/12/2022
894085;1202;19/09/2022
894104;1296;24/05/2022
894122;1382;22/06/2022
894142;1794;22/02/2022
894196;1690;16/06/2022
894215;1100;23/07/2022
894249;1334;25/11/2022
894264;1611;17/11/2022
894297;1753;03/07/2022
894368;1078;04/03/2022
894391;1081;28/01/2022
894406;1107;25/03/2022
894432;1268;12/06/2022
894443;1633;16/02/2022
894453;1847;26/03/2022
894484;1737;14/01/2022
894515;1364;03/12/2022
894535;1729;10/08/2022
894671;1117;20/10/2022
894675;1444;04/07/2022
894691;1323;27/07/2022
894731;1190;16/04/2022
894747;1322;29/04/2022
894788;1866;04/12/2022
894816;1612;26/02/2022
894840;1873;07/04/2022
894872;1163;05/12/2022
894973;1106;16/09/2022
895054;1701;26/02/2022
895098;1343;06/05/2022
895157;1119;04/10/2022
895177;1813;24/07/2022
895212;1129;31/03/2022
895251;1311;05/06/2022
895258;1100;14/04/2022
895420;1743;18/11/2022
895427;1686;30/08/2022
895457;1014;07/11/2022
895465;1001;06/08/2022
895482;1860;28/03/2022
895498;1524;14/03/2022
895505;1494;29/05/2022
895516;1122;05/09/2022
895540;1085;01/08/2022
895574;1131;02/10/2022
895601;1568;10/06/2022
895615;1308;26/09/2022
895638;1547;28/05/2022
895692;1451;23/07/2022
895704;1491;11/03/2022
895720;1453;16/04/2022
895748;1563;07/02/2022
895751;1870;20/03/2022
895763;1342;14/11/2022
895869;1707;08/08/2022
895888;1298;10/11/2022
895899;1798;10/11/2022
895942;1038;04/05/2022
895993;1734;05/04/2022
896023;1482;15/03/2022
896031;1483;17/09/2022
896040;1529;16/10/2022
896041;1460;29/10/2022
896043;1223;05/10/2022
896146;1797;07/06/2022
896211;1879;15/02/2022
896261;1005;05/08/2022
896296;1662;03/03/2022
896352;1354;08/08/2022
896371;1340;16/08/2022
896373;1913;15/06/2022
896374;1250;31/08/2022
896451;1967;29/01/2022
896499;1678;24/08/2022
896543;1202;25/03/2022
896654;1520;24/07/2022
896678;1312;15/02/2022
896690;1965;29/06/2022
896747;1132;22/06/2022
896748;1389;05/03/2022
896831;1950;20/07/2022
896861;1863;03/01/2022
896918;1274;31/10/2022
896972;1324;15/05/2022
897055;1378;19/03/2022
897056;1669;27/09/2022
897124;1952;31/10/2022
897133;1539;14/07/2022
897151;1465;14/10/2022
897252;1267;07/07/2022
897267;1490;30/01/2022
897390;1956;01/03/2022
897449;1225;17/03/2022
897453;1426;21/01/2022
897513;1567;18/05/2022
897526;1483;02/11/2022
897542;1682;17/07/2022
897560;1072;16/03/2022
897627;1049;23/10/2022
897631;1775;06/11/2022
897634;1010;10/04/2022
897637;1910;26/03/2022
897746;1469;11/11/2022
897771;1817;27/08/2022
897811;1061;01/08/2022
897851;1248;05/11/2022
897858;1691;23/01/2022
897877;1836;25/06/2022
897886;1238;05/11/2022
897887;1115;09/06/2022
897898;1015;14/10/2022
897946;1859;27/03/2022
897965;1490;27/07/2022
897970;1487;23/07/2022
897982;1049;26/10/2022
897983;1880;03/06/2022
897990;1947;07/06/2022
898033;1027;25/06/2022
898056;1524;15/01/2022
898090;1706;15/01/2022
898093;1116;11/02/2022
898164;1716;04/05/2022
898210;1262;03/03/2022
898272;1114;21/11/2022
898285;1588;21/05/2022
898312;1392;21/09/2022
898329;1471;14/01/2022
898337;1741;28/10/2022
898366;1215;27/03/2022
898390;1462;21/04/2022
898449;1466;01/03/2022
898467;1719;12/04/2022
898475;1383;03/04/2022
898524;1348;10/11/2022
898548;1996;21/09/2022
898640;1384;26/03/2022
898688;1896;11/03/2022
898741;1358;05/01/2022
898761;1670;23/10/2022
898865;1830;04/07/2022
898913;1522;21/06/2022
898961;1507;30/05/2022
898990;1526;15/11/2022
898995;1446;07/01/2022
899002;1889;05/02/2022
899048;1256;06/07/2022
899063;1861;13/07/2022
899083;1026;02/10/2022
899200;1918;04/08/2022
899203;1267;26/02/2022
899310;1845;23/10/2022
899339;1397;13/07/2022
899349;1107;17/07/2022
899356;1859;18/01/2022
899372;1804;02/08/2022
899375;1602;30/04/2022
899384;1387;10/07/2022
899418;1251;27/03/2022
899465;1776;20/10/2022
899466;1124;28/08/2022
899474;1415;11/07/2022
899476;1330;09/07/2022
899629;1228;07/04/2022
899634;1951;15/02/2022
899670;1409;26/04/2022
899742;1307;20/07/2022
899800;1570;08/05/2022
899834;1117;29/11/2022
899836;1909;22/05/2022
899867;1927;27/09/2022
899883;1963;21/08/2022
899920;1866;18/02/2022
899942;1629;20/03/2022
899992;1019;15/10/2022
900003;1570;19/05/2022
900019;1204;13/11/2022
900020;1090;02/02/2022
900062;1067;22/10/2022
900073;1131;07/12/2022
900109;1100;08/10/2022
900156;1574;06/11/2022
900164;1759;22/11/2022
900177;1066;24/11/2022
900221;1517;04/02/2022
900266;1084;11/05/2022
900290;1333;07/11/2022
900381;1080;18/09/2022
900474;1088;17/05/2022
900483;1272;05/09/2022
900519;1655;13/03/2022
900537;1874;23/01/2022
900579;1459;31/01/2022
900589;1004;22/04/2022
900621;1443;04/07/2022
900689;1184;18/08/2022
900740;1124;17/03/2022
900777;1576;24/09/2022
900784;1494;06/02/2022
900822;1525;22/06/2022
900854;1142;09/07/2022
900872;1503;18/08/2022
900887;1395;26/03/2022
900926;1964;26/11/2022
900982;1482;20/09/2022
900999;1769;12/08/2022
901011;1468;04/09/2022
901072;1157;21/11/2022
901104;1535;08/01/2022
901147;1098;24/02/2022
901180;1328;31/03/2022
901220;1429;02/11/2022
901268;1600;23/06/2022
901283;1058;19/01/2022
901323;1280;26/06/2022
901425;1548;06/09/2022
901428;1408;11/09/2022
901430;1260;02/12/2022
901483;1129;11/11/2022
901586;1809;17/10/2022
901606;1826;04/04/2022
901642;1285;08/11/2022
901646;1094;14/11/2022
901677;1474;19/07/2022
901697;1970;19/05/2022
901713;1929;16/11/2022
901738;1901;01/04/2022
901751;1654;22/01/2022
901764;1457;24/06/2022
901772;1677;09/08/2022
901977;1015;02/01/2022
902050;1586;18/01/2022
902139;1095;07/03/2022
902150;1929;26/07/2022
902163;1918;01/10/2022
902171;1656;21/11/2022
902199;1298;28/06/2022
902278;1623;14/02/2022
902342;1695;18/01/2022
902363;1621;03/07/2022
902439;1972;23/05/2022
902448;1794;18/11/2022
902458;1702;28/10/2022
902498;1386;23/03/2022
902526;1653;10/03/2022
902565;1170;13/04/2022
902603;1340;28/02/2022
902626;1166;26/03/2022
902639;1347;09/09/2022
902641;1808;28/05/2022
902666;1011;01/06/2022
902676;1661;15/07/2022
902678;1369;31/07/2022
902699;1441;02/01/2022
902727;1122;10/02/2022
902783;1220;12/10/2022
902788;1626;30/06/2022
902840;1535;08/01/2022
902862;1624;15/11/2022
902876;1096;15/09/2022
902902;1133;05/10/2022
902916;1828;14/06/2022
902924;1316;06/02/2022
903044;1980;28/09/2022
903050;1958;16/04/2022
903085;1118;16/01/2022
903107;1325;05/03/2022
903113;1947;13/11/2022
903119;1346;06/09/2022
903179;1646;16/01/2022
903186;1432;15/07/2022
903189;1649;22/06/2022
903190;1384;02/07/2022
903240;1580;19/07/2022
903260;1953;28/08/2022
903282;1468;01/04/2022
903325;1759;23/01/2022
903390;1461;15/02/2022
903437;1409;13/08/2022
903467;1449;15/03/2022
903497;1650;13/02/2022
903532;1372;15/07/2022
903547;1238;29/07/2022
903580;1450;25/01/2022
903633;1518;04/10/2022
903643;1929;10/02/2022
903718;1906;05/11/2022
903780;1907;03/04/2022
903808;1175;04/07/2022
903811;1815;16/05/2022
903940;1906;31/05/2022
903956;1435;09/07/2022
903990;1737;08/11/2022
904005;1258;28/08/2022
904044;1963;12/04/2022
904066;1569;19/01/2022
904081;1207;07/11/2022
904146;1375;23/09/2022
904162;1924;17/01/2022
904192;1196;22/08/2022
904227;1383;29/07/2022
904343;1625;05/06/2022
904391;1368;30/05/2022
904420;1961;22/11/2022
904456;1008;06/12/2022
904473;1815;23/05/2022
904519;1555;16/04/2022
904663;1335;15/01/2022
904693;1684;27/11/2022
904779;1772;20/04/2022
904784;1641;27/02/2022
904817;1749;10/04/2022
904838;1877;25/01/2022
904849;1757;08/11/2022
904950;1609;12/07/2022
904972;1265;06/03/2022
905008;1311;03/01/2022
905046;1513;26/04/2022
905064;1501;10/08/2022
905103;1502;20/04/2022
905129;1417;05/03/2022
905158;1222;26/10/2022
905237;1128;29/04/2022
905247;1021;22/05/2022
905265;1128;08/07/2022
905276;1391;18/08/2022
905316;1841;23/09/2022
905364;1902;09/01/2022
905397;1372;21/04/2022
905460;1406;25/06/2022
905524;1795;03/02/2022
905536;1616;12/05/2022
905653;1060;02/04/2022
905663;1880;04/11/2022
905678;1130;19/04/2022
905679;1365;04/12/2022
905753;1706;03/12/2022
905763;1464;11/06/2022
905789;1204;14/01/2022
905827;1641;19/10/2022
905924;1512;12/03/2022
905952;1645;10/06/2022
905967;1363;14/05/2022
905985;1089;10/04/2022
905986;1734;20/09/2022
906015;1190;04/03/2022
906017;1945;15/05/2022
906108;1809;11/08/2022
906132;1321;12/04/2022
906174;1039;03/08/2022
906178;1318;06/01/2022
906216;1049;18/01/2022
906294;1133;11/08/2022
906348;1407;25/08/2022
906349;1507;08/02/2022
906364;1982;07/12/2022
906434;1976;12/04/2022
906446;1039;21/05/2022
906468;1126;22/08/2022
906513;1350;10/11/2022
906595;1996;26/04/2022
906601;1775;29/03/2022
906610;1052;25/01/2022
906621;1555;05/12/2022
906634;1876;20/11/2022
906639;1563;21/08/2022
906716;1632;17/03/2022
906732;1752;06/12/2022
906738;1603;16/09/2022
906763;1095;14/03/2022
906843;1600;11/02/2022
906916;1829;24/06/2022
906933;1923;19/07/2022
906940;1777;10/01/2022
906980;1695;03/12/2022
906982;1759;22/04/2022
907020;1644;01/03/2022
907121;1417;24/02/2022
907170;1075;04/06/2022
907188;1870;21/07/2022
907250;1549;26/08/2022
907267;1500;30/09/2022
907300;1486;23/10/2022
907346;1709;21/05/2022
907426;1288;17/04/2022
907455;1250;06/01/2022
907494;1155;14/01/2022
907513;1714;19/07/2022
907531;1323;21/08/2022
907533;1172;16/04/2022
907596;1532;11/09/2022
907654;1075;07/12/2022
907730;1154;26/10/2022
907766;1525;24/05/2022
907805;1870;14/01/2022
907821;1400;28/09/2022
907822;1294;06/01/2022
907824;1532;17/11/2022
907825;1366;04/10/2022
907836;1044;31/08/2022
907978;1479;18/09/2022
908035;1736;26/04/2022
908056;1910;17/07/2022
908057;1836;26/06/2022
908063;1179;20/10/2022
908075;1079;02/07/2022
908078;1424;02/09/2022
908154;1672;25/01/2022
908170;1986;07/08/2022
908266;1936;21/06/2022
908274;1366;05/12/2022
908311;1084;12/07/2022
908339;1917;25/07/2022
908359;1847;24/10/2022
908362;1989;30/03/2022
908374;1890;30/09/2022
908383;1902;07/01/2022
908446;1238;05/11/2022
908452;1513;02/01/2022
908471;1121;09/01/2022
908478;1831;06/02/2022
908497;1265;05/05/2022
908508;1515;07/11/2022
908511;1020;05/10/2022
908533;1062;10/06/2022
908536;1292;29/06/2022
908603;1950;05/04/2022
908613;1356;04/03/2022
908674;1315;29/08/2022
908685;1603;23/02/2022
908749;1303;04/10/2022
908776;1744;05/10/2022
908796;1770;26/11/2022
908829;1839;14/01/2022
909095;1197;14/05/2022
909123;1373;28/05/2022
909148;1620;31/03/2022
909210;1141;02/07/2022
909211;1503;20/10/2022
909216;1194;22/07/2022
909307;1768;28/03/2022
909311;1390;04/10/2022
909314;1926;30/07/2022
909355;1398;18/08/2022
909403;1971;15/07/2022
909446;1198;05/12/2022
909452;1274;30/07/2022
909461;1719;11/05/2022
909522;1190;29/07/2022
909539;1889;19/06/2022
909640;1930;06/03/2022
909678;1727;18/02/2022
909684;1345;19/07/2022
909720;1935;10/05/2022
909767;1825;25/09/2022
909821;1224;23/02/2022
909830;1609;09/03/2022
909838;1456;18/10/2022
909842;1015;26/03/2022
909880;1216;17/07/2022
909907;1487;23/09/2022
909925;1300;05/05/2022
909982;1597;19/06/2022
910037;1569;12/11/2022
910132;1761;07/04/2022
910147;1694;14/05/2022
910166;1246;03/06/2022
910196;1022;11/02/2022
910222;1410;21/04/2022
910239;1933;27/05/2022
910267;1527;23/01/2022
910277;1921;04/08/2022
910298;1160;17/10/2022
910300;1735;03/06/2022
910307;1149;22/04/2022
910318;1309;13/05/2022
910327;1137;27/03/2022
910385;1904;14/01/2022
910442;1339;23/01/2022
910504;1932;07/08/2022
910550;1128;02/07/2022
910584;1197;03/02/2022
910611;1935;30/01/2022
910624;1371;30/05/2022
910669;1027;04/02/2022
910679;1544;13/01/2022
910753;1316;12/05/2022
910808;1602;29/06/2022
910895;1631;27/07/2022
910966;1821;04/09/2022
910992;1540;31/08/2022
911015;1799;16/11/2022
911047;1104;02/03/2022
911074;1647;16/05/2022
911091;1757;30/10/2022
911163;1391;26/10/2022
911226;1483;04/10/2022
911227;1631;12/08/2022
911229;1882;09/09/2022
911240;1184;25/03/2022
911254;1624;06/05/2022
911397;1559;08/11/2022
911467;1772;25/11/2022
911471;1684;15/06/2022
911561;1526;06/11/2022
911568;1932;29/08/2022
911592;1157;18/11/2022
911594;1803;04/08/2022
911598;1094;07/11/2022
911621;1195;20/05/2022
911640;1518;20/11/2022
911685;1594;24/01/2022
911760;1037;27/10/2022
911763;1239;09/03/2022
911782;1535;14/04/2022
911803;1502;11/02/2022
911808;1148;02/08/2022
911893;1274;05/03/2022
911908;1040;12/08/2022
911966;1521;11/02/2022
912038;1275;14/09/2022
912086;1572;21/10/2022
912094;1888;27/02/2022
912132;1057;12/01/2022
912135;1793;08/09/2022
912197;1656;24/09/2022
912249;1410;29/06/2022
912250;1366;23/02/2022
912273;1659;04/05/2022
912291;1930;08/03/2022
912297;1420;10/10/2022
912310;1933;21/05/2022
912375;1438;22/03/2022
912443;1077;21/02/2022
912481;1299;11/06/2022
912496;1447;01/10/2022
912515;1260;11/06/2022
912517;1150;08/04/2022
912522;1153;18/07/2022
912625;1401;01/11/2022
912660;1432;30/08/2022
912663;1886;10/10/2022
912744;1833;05/08/2022
912800;1091;11/10/2022
912864;1397;16/10/2022
912878;1143;23/11/2022
912940;1281;11/02/2022
912989;1662;22/10/2022
913133;1689;23/04/2022
913171;1920;23/11/2022
913179;1160;16/03/2022
913223;1158;13/09/2022
913262;1494;07/12/2022
913331;1089;15/08/2022
913428;1403;18/03/2022
913452;1440;25/02/2022
913480;1647;13/03/2022
913527;1861;07/06/2022
913636;1537;12/04/2022
913735;1789;04/12/2022
913761;1572;29/09/2022
913778;1070;10/07/2022
913805;1930;12/11/2022
913878;1578;03/01/2022
913880;1452;21/10/2022
913917;1564;22/10/2022
913994;1502;12/05/2022
914009;1580;04/11/2022
914091;1756;02/11/2022
914104;1588;27/03/2022
914107;1477;16/06/2022
914121;1034;17/06/2022
914174;1723;16/08/2022
914193;1006;10/02/2022
914214;1017;21/08/2022
914223;1963;11/11/2022
914233;1183;15/03/2022
914241;1632;24/02/2022
914300;1361;30/06/2022
914366;1640;24/05/2022
914373;1465;15/01/2022
914448;1033;30/04/2022
914562;1570;26/07/2022
914584;1457;29/05/2022
914586;1152;18/03/2022
914680;1579;03/11/2022
914687;1721;15/08/2022
914696;1783;06/05/2022
914699;1055;04/10/2022
914718;1126;27/02/2022
914730;1158;09/07/2022
914824;1525;06/03/2022
914853;1034;10/11/2022
914883;1096;27/08/2022
914934;1571;11/08/2022
914939;1902;11/05/2022
914943;1592;26/07/2022
914975;1312;26/09/2022
915005;1114;22/07/2022
915059;1556;30/11/2022
915072;1604;30/10/2022
915120;1224;11/08/2022
915143;1350;10/09/2022
915153;1487;31/01/2022
915165;1275;06/08/2022
915170;1049;16/04/2022
915187;1408;07/01/2022
915194;1403;06/08/2022
915291;1962;22/09/2022
915347;1852;09/02/2022
915362;1163;13/08/2022
915381;1140;17/05/2022
915528;1963;12/03/2022
915559;1798;18/06/2022
915621;1508;02/09/2022
915645;1243;10/10/2022
915664;1086;26/09/2022
915695;1147;14/09/2022
915750;1067;21/08/2022
915853;1101;21/09/2022
915857;1831;11/05/2022
915868;1788;12/01/2022
915881;1822;04/04/2022
915929;1811;02/10/2022
915997;1401;16/11/2022
916025;1074;09/03/2022
916095;1468;17/06/2022
916129;1462;02/05/2022
916131;1552;04/07/2022
916165;1115;05/07/2022
916252;1800;14/06/2022
916267;1999;31/10/2022
916308;1960;09/08/2022
916376;1189;19/02/2022
916398;1235;27/07/2022
916447;1483;23/11/2022
916467;1705;02/08/2022
916488;1361;14/07/2022
916502;1217;11/05/2022
916507;1630;23/11/2022
916515;1718;06/05/2022
916516;1995;25/02/2022
916699;1645;19/05/2022
916700;1868;30/07/2022
916717;1863;14/04/2022
916759;1437;15/06/2022
916764;1866;25/07/2022
916771;1438;30/09/2022
916772;1725;02/07/2022
916816;1145;23/11/2022
916915;1234;05/11/2022
916987;1974;14/11/2022
916988;1988;26/03/2022
917021;1261;13/04/2022
917031;1054;22/08/2022
917397;1527;04/06/2022
917404;1560;18/02/2022
917455;1616;25/09/2022
917798;1880;27/07/2022
917852;1517;11/02/2022
917915;1089;03/10/2022
917927;1014;26/05/2022
917956;1973;17/05/2022
917958;1282;06/02/2022
918008;1987;17/11/2022
918010;1407;29/10/2022
918011;1978;20/06/2022
918035;1961;07/11/2022
918155;1967;02/02/2022
918207;1873;29/06/2022
918215;1604;22/06/2022
918244;1458;04/12/2022
918258;1402;15/01/2022
918261;1538;05/12/2022
918264;1281;31/03/2022
918290;1458;20/05/2022
918369;1846;31/05/2022
918372;1870;30/10/2022
918375;1132;05/06/2022
918384;1862;05/09/2022
918409;1592;08/08/2022
918421;1714;25/01/2022
918517;1272;05/11/2022
918531;1731;09/02/2022
918548;1541;20/06/2022
918556;1962;09/06/2022
918566;1770;17/06/2022
918605;1287;18/08/2022
918684;1093;20/07/2022
918715;1668;17/11/2022
918736;1284;21/02/2022
918778;1167;30/11/2022
918783;1302;07/09/2022
918791;1405;01/03/2022
918906;1351;13/04/2022
918907;1126;20/07/2022
918910;1195;14/05/2022
918968;1915;01/11/2022
918993;1010;21/11/2022
919003;1937;01/11/2022
919007;1269;15/06/2022
919010;1704;14/01/2022
919072;1171;10/07/2022
919085;1747;10/07/2022
919151;1581;07/08/2022
919240;1352;18/06/2022
919262;1694;18/01/2022
919283;1176;06/10/2022
919303;N/A;05/09/2022
919337;1597;08/11/2022
919340;1433;19/06/2022
919349;1309;09/11/2022
919371;1766;19/11/2022
919467;1853;31/05/2022
919508;1020;21/08/2022
919542;1774;28/09/2022
919561;1804;04/08/2022
919579;1891;10/01/2022
919589;1178;20/09/2022
919609;1525;31/01/2022
919624;1292;03/06/2022
919689;1754;27/04/2022
919713;1759;10/09/2022
919794;1550;27/09/2022
919845;1927;17/09/2022
919846;1155;06/08/2022
919895;1454;07/10/2022
919950;N/A;20/07/2022
919955;1198;24/08/2022
919961;1584;04/03/2022
919966;1679;26/01/2022
919982;1613;20/03/2022
919997;1602;24/02/2022
920000;1763;05/11/2022
920043;1397;20/03/2022
920044;1763;27/08/2022
920091;1905;02/01/2022
920119;1650;30/10/2022
920124;1742;28/03/2022
920129;1889;06/08/2022
920194;1906;01/07/2022
920200;1700;19/10/2022
920210;1949;12/02/2022
920230;1596;06/06/2022
920266;1529;23/07/2022
920288;1297;03/08/2022
920348;1727;04/06/2022
920379;1483;05/04/2022
920393;1848;13/05/2022
920394;1240;24/09/2022
920445;1239;25/04/2022
920448;1997;05/01/2022
920489;1001;24/08/2022
920492;1693;24/05/2022
920518;1254;12/11/2022
920525;1109;02/02/2022
920535;1187;19/04/2022
920606;1468;26/10/2022
920664;1656;03/01/2022
920682;1148;16/09/2022
920694;1924;16/02/2022
920700;1994;11/10/2022
920716;1221;30/06/2022
920726;1899;22/01/2022
920750;1296;01/07/2022
920783;1035;21/06/2022
920789;1384;06/06/2022
920790;1932;08/09/2022
920816;1735;22/05/2022
920858;1540;20/04/2022
920862;1854;04/01/2022
920893;1981;16/04/2022
920927;1451;23/04/2022
920938;1792;15/03/2022
921058;1927;28/04/2022
921094;1841;02/03/2022
921096;1854;08/01/2022
921101;1586;22/06/2022
921102;1559;24/05/2022
921115;1742;25/11/2022
921133;1206;28/06/2022
921216;1635;01/07/2022
921241;1914;05/07/2022
921244;1960;07/02/2022
921296;1301;22/08/2022
921302;1281;02/01/2022
921324;1148;05/04/2022
921344;1581;27/07/2022
921355;1687;20/10/2022
921425;1628;29/01/2022
921475;1132;11/11/2022
921521;1758;16/10/2022
921535;1858;21/04/2022
921537;1086;20/04/2022
921575;1027;17/05/2022
921603;1741;21/11/2022
921688;1229;28/03/2022
921711;1379;17/03/2022
921718;1738;29/06/2022
921759;1783;18/10/2022
921764;1465;01/10/2022
921791;1605;27/05/2022
921819;1794;15/07/2022
921864;1916;21/08/2022
921884;1396;01/11/2022
921931;1162;28/01/2022
921932;1685;13/01/2022
921939;1795;16/08/2022
922056;1002;08/04/2022
922064;1544;17/02/2022
922088;1154;13/04/2022
922096;1271;21/05/2022
922106;1306;05/11/2022
922111;1622;21/02/2022
922113;1882;11/02/2022
922131;1870;05/03/2022
922140;1583;01/03/2022
922164;1896;24/09/2022
922182;1186;04/02/2022
922302;1816;19/01/2022
922331;1353;15/08/2022
922360;1733;16/10/2022
922368;1776;21/06/2022
922439;1038;19/04/2022
922446;1874;06/01/2022
922458;1684;02/10/2022
922562;1127;12/04/2022
922594;1372;17/08/2022
922605;1369;09/08/2022
922735;1491;04/08/2022
922742;1139;22/11/2022
922754;1271;16/10/2022
922816;1349;29/08/2022
922824;1582;12/03/2022
922826;1760;05/07/2022
922830;1570;09/07/2022
922835;1775;01/08/2022
922855;1119;24/07/2022
922861;1156;29/01/2022
922872;1106;15/09/2022
922886;1634;28/02/2022
922944;1338;02/07/2022
922957;1374;24/02/2022
922963;1593;01/04/2022
923018;1316;08/11/2022
923056;1419;07/10/2022
923059;1630;09/08/2022
923147;1273;05/04/2022
923197;1363;21/11/2022
923237;1140;30/08/2022
923239;1158;04/02/2022
923247;1529;29/03/2022
923250;1947;24/04/2022
923289;1961;01/09/2022
923343;1201;01/02/2022
923345;1106;16/05/2022
923430;1625;12/09/2022
923448;1046;07/06/2022
923518;1397;30/06/2022
923541;1516;24/11/2022
923543;1772;26/02/2022
923579;1335;10/09/2022
923597;1923;11/08/2022
923605;1531;05/03/2022
923620;1226;20/09/2022
923703;1684;27/08/2022
923738;1490;30/06/2022
923743;1449;06/08/2022
923793;1260;30/07/2022
923810;1895;17/02/2022
923856;1067;20/09/2022
923920;1131;11/11/2022
923986;1986;13/02/2022
924034;1259;20/09/2022
924062;1557;05/12/2022
924080;1750;11/02/2022
924088;1908;22/02/2022
924128;1155;07/07/2022
924195;1408;01/06/2022
924262;1696;09/11/2022
924420;1643;14/03/2022
924422;1552;18/09/2022
924456;1879;06/10/2022
924462;1983;10/01/2022
924472;1130;25/07/2022
924550;1668;09/08/2022
924564;1097;30/03/2022
924578;1008;18/05/2022
924600;1153;04/05/2022
924672;1162;12/04/2022
924677;1304;20/10/2022
924756;1554;08/08/2022
924782;1487;06/10/2022
924797;1299;03/01/2022
924815;1370;09/04/2022
924817;1404;20/02/2022
924825;1443;22/01/2022
924851;1015;06/04/2022
924944;1822;22/10/2022
924966;1503;11/03/2022
925018;1788;01/08/2022
925059;1164;18/05/2022
925077;1747;21/02/2022
925090;1097;05/06/2022
925096;1657;31/05/2022
925106;1980;01/05/2022
925109;1970;23/01/2022
925113;1791;17/03/2022
925115;1678;26/09/2022
925155;1856;02/12/2022
925163;1691;04/06/2022
925171;1317;05/08/2022
925173;1899;02/11/2022
925212;1178;12/02/2022
925241;1765;26/02/2022
925351;1293;08/11/2022
925464;1619;01/12/2022
925502;1330;17/10/2022
925520;1815;25/03/2022
925525;1912;25/07/2022
925576;1716;19/02/2022
925738;1039;30/04/2022
925785;1856;07/12/2022
925817;1097;31/07/2022
925845;1259;22/03/2022
925855;1223;01/10/2022
925883;1045;24/06/2022
925892;1570;06/12/2022
925910;1428;09/03/2022
925916;1214;07/12/2022
925930;1740;30/06/2022
925938;1812;07/10/2022
926036;1860;20/02/2022
926058;1741;03/08/2022
926068;1840;02/04/2022
926080;1090;10/08/2022
926185;1209;28/05/2022
